"species","code","longitude","latitude","source","locality.eflora","plot.lucas","elevation","Forest","Non.Forest","Alpine","coord_prec"
"Veronica lanceolata","OTHER313",177.0882545,-38.78924469,"eflora","Not provided",NA,914.2230225,1,1,0,8
"Veronica lanceolata","CHR 210519",177.084,-38.7939,"gbif",NA,NA,1101.57605,1,1,0,4
"Veronica lanceolata","CHR210519",177.0842,-38.79394,"eflora","Panekiri Ra., Urewera Nat. Park",NA,1097.195068,1,1,0,5
"Veronica lanceolata","AK220855",175.7972627,-38.80290554,"eflora","New Zealand, North Island, Taupo, Karangahape",NA,575.0444946,1,1,0,8
"Veronica lanceolata","AK220856",175.7972627,-38.80290554,"eflora","New Zealand, North Island, Taupo, Karangahape",NA,575.0444946,1,1,0,8
"Veronica lanceolata","AK8352",175.7972627,-38.80290554,"eflora","New Zealand, North Island, Taupo, Karangahape",NA,575.0444946,1,1,0,8
"Veronica lanceolata","AK8353",175.7972627,-38.80290554,"eflora","New Zealand, North Island, Taupo, Karangahape",NA,575.0444946,1,1,0,8
"Veronica lanceolata","OTHER319",177.5981989,-38.80734989,"eflora","Not provided",NA,846.0046387,1,1,0,8
"Veronica lanceolata","CHR 73863",177.6,-38.8105,"gbif",NA,NA,723.1587524,1,1,0,4
"Veronica lanceolata","CHR73863",177.6003,-38.81051,"eflora"," Whakapunake, (N.E. of Wairoa), EC [East Cape Botanical District]",NA,706.5058594,1,1,0,5
"Veronica lanceolata","WELT.SP090732",177.5954628,-38.81143802,"eflora","Inland Wairoa, Mt. Whakapunake.",NA,920,1,1,0,8
"Veronica lanceolata","CHR 97333",177.601,-38.8121,"gbif",NA,NA,682.0637207,1,1,0,4
"Veronica lanceolata","CHR 192348",177.601,-38.8187,"gbif",NA,NA,603.9719849,1,1,0,4
"Veronica lanceolata","CHR192348",177.6006,-38.81874,"eflora","Mt Whakapunake",NA,603.9719849,1,1,0,5
"Veronica lanceolata","CHR 192339",177.516,-38.8202,"gbif",NA,NA,160,1,1,0,4
"Veronica lanceolata","CHR192339",177.5164,-38.82022,"eflora","Te Reinga, Wairoa R.",NA,161.6379089,1,1,0,5
"Veronica lanceolata","CHR131871A",177.5214,-38.8243,"eflora","Te Reinga, Nth Hawkes Bay",NA,80.6443634,1,1,0,4
"Veronica lanceolata","CHR131871B",177.5214,-38.8243,"eflora","Te Reinga, Nth Hawkes Bay",NA,80.6443634,1,1,0,4
"Veronica lanceolata","CHR 131871 A",177.521,-38.8243,"gbif",NA,NA,79.33258057,1,1,0,4
"Veronica lanceolata","CHR 131871 B",177.521,-38.8243,"gbif",NA,NA,79.33258057,1,1,0,4
"Veronica lanceolata","OTHER317",177.5233789,-38.82511492,"eflora","Not provided",NA,160,1,1,0,8
"Veronica lanceolata","OTHER320",177.6885126,-38.83580768,"eflora","Not provided",NA,295.4572449,1,1,0,8
"Veronica lanceolata","OTHER275",175.9908541,-38.87584885,"eflora","Not provided",NA,365.72995,1,1,0,8
"Veronica lanceolata","CHR 290996",175.737,-38.8762,"gbif",NA,NA,413.0090332,1,1,0,4
"Veronica lanceolata","CHR290996",175.7371,-38.87621,"eflora","Lake Taupo",NA,415.5003967,1,1,0,5
"Veronica lanceolata","AK32641",174.9,-38.88333333,"eflora","New Zealand, North Island, Tongariro Ecological Region and District, Whakapapaiti Stream",NA,360,1,1,0,8
"Veronica lanceolata","AK37530",174.9,-38.88333333,"eflora","New Zealand, North Island, West side Ruapehu, Manganuiateao Valley",NA,360,1,1,0,8
"Veronica lanceolata","AK37538",174.9,-38.88333333,"eflora","New Zealand, North Island, Ruapehu, Manganuiateao River",NA,360,1,1,0,8
"Veronica lanceolata","AK37539",174.9,-38.88333333,"eflora","New Zealand, North Island, Ruapehu, Manganuiateao River",NA,360,1,1,0,8
"Veronica lanceolata","AK37544",174.9,-38.88333333,"eflora","New Zealand, North Island, Ruapehu, Manganuiateao River  .",NA,360,1,1,0,8
"Veronica lanceolata","AK37545",174.9,-38.88333333,"eflora","New Zealand, North Island, Ruapehu, Manganuiateao River",NA,360,1,1,0,8
"Veronica lanceolata","CHR165871",174.5991,-38.8918,"eflora","Mt Messenger",NA,140.2380219,1,1,0,4
"Veronica lanceolata","CHR273372",174.5991,-38.8918,"eflora","orig. Mt. Messenger, N. Taranaki",NA,140.2380219,1,1,0,4
"Veronica lanceolata","CHR 165871",174.599,-38.8918,"gbif",NA,NA,140.2380219,1,1,0,4
"Veronica lanceolata","OTHER176",174.5970566,-38.89303001,"eflora","Not provided",NA,172.8758087,1,1,0,8
"Veronica lanceolata","OTHER175",174.5969413,-38.89303167,"eflora","Not provided",NA,172.8758087,1,1,0,8
"Veronica lanceolata","CHR 165870",174.596,-38.8939,"gbif",NA,NA,254.263855,1,1,0,4
"Veronica lanceolata","CHR165870",174.5958,-38.89395,"eflora","Mount Messenger",NA,266.4370728,1,1,0,5
"Veronica lanceolata","OTHER318",177.5281863,-38.89608697,"eflora","Not provided",NA,72.06197357,1,1,0,8
"Veronica lanceolata","AK37540",174.9,-38.9,"eflora","New Zealand, North Island, Manganuiateao River.",NA,420,1,1,0,1
"Veronica lanceolata","AK48885",174.9,-38.9,"eflora","New Zealand, North Island, Tongariro Ecological Region and District, Ruapehu .",NA,420,1,1,0,1
"Veronica lanceolata","CHR 165764",177.582,-38.9014,"gbif",NA,NA,122.1449127,1,1,0,4
"Veronica lanceolata","CHR165764",177.5819,-38.90143,"eflora","Mangapoike R., E. of Marumaru",NA,122.1449127,1,1,0,5
"Veronica lanceolata","AK264548",174.9166667,-38.91666667,"eflora","New Zealand, North Island, Tongariro Ecological Region and District, Tongariro National Park .",NA,348.9588928,1,1,0,8
"Veronica lanceolata","AK32642",174.9166667,-38.91666667,"eflora","New Zealand, North Island, Tongariro Ecological Region and District, Whakapapaiti Stream .",NA,348.9588928,1,1,0,8
"Veronica lanceolata","AK8359",174.9166667,-38.91666667,"eflora","New Zealand, North Island, Base of Ruapehu",NA,348.9588928,1,1,0,8
"Veronica lanceolata","AK8360",175.9166667,-38.91666667,"eflora","New Zealand, North Island, Kaimanawas",NA,374.2984619,1,1,0,8
"Veronica lanceolata","CHR402453",176.7087,-38.93465,"eflora","Mt. Pohokura, Huiarau Ra.",NA,1155.84082,1,1,0,5
"Veronica lanceolata","CHR 402453",176.709,-38.9347,"gbif",NA,NA,1133.181519,1,1,0,4
"Veronica lanceolata","OTHER264",175.8180422,-39.03323795,"eflora","Not provided",NA,415.2712402,1,1,0,8
"Veronica lanceolata","AK165651",175.8112776,-39.03512581,"eflora","New Zealand, North Island, [Tongariro Ecological Region and District,] Taupo Co., Tongariro River .",NA,438.8330078,1,1,0,8
"Veronica lanceolata","OTHER369",174.2950734,-39.06545925,"eflora","Not provided",NA,39.81949997,1,1,0,8
"Veronica lanceolata","OTHER365",174.1130357,-39.08510745,"eflora","Not provided",NA,51.64134979,1,1,0,8
"Veronica lanceolata","AK37549",174.0835337,-39.09824179,"eflora","New Zealand, North Island, [Egmont Ecological Region and District,] Waiwhakaiho River",NA,99.41769409,1,1,0,8
"Veronica lanceolata","OTHER366",174.1162207,-39.10273314,"eflora","Not provided",NA,77.77412415,1,1,0,8
"Veronica lanceolata","OTHER226",175.3850033,-39.10616828,"eflora","Not provided",NA,582.7490845,1,1,0,8
"Veronica lanceolata","CHR86465",173.9726,-39.10766,"eflora","Oakura R., Kaitake Ra., Egmont Nat. Park",NA,46.34415054,1,1,0,5
"Veronica lanceolata","CHR 86465",173.973,-39.1077,"gbif",NA,NA,45.03043365,1,1,0,4
"Veronica lanceolata","WELT.SP041527/A",175.4,-39.11666667,"eflora","Raurimu, near railway spiral",NA,599.6751709,1,1,0,8
"Veronica lanceolata","WELT.SP041527/B",175.4,-39.11666667,"eflora","Raurimu, near railway spiral",NA,599.6751709,1,1,0,8
"Veronica lanceolata","CHR216630",173.9534,-39.1176,"eflora","Egmont Coast, Oakura River",NA,18.64774132,1,1,0,4
"Veronica lanceolata","CHR216631",173.9534,-39.1176,"eflora","Egmont Coast, Oakura River",NA,18.64774132,1,1,0,4
"Veronica lanceolata","OTHER231",175.4025986,-39.11976614,"eflora","Not provided",NA,662.1165161,1,1,0,8
"Veronica lanceolata","OTHER232",175.4027205,-39.11994381,"eflora","Not provided",NA,653.8800659,1,1,0,8
"Veronica lanceolata","OTHER360",173.9694387,-39.12251028,"eflora","Not provided",NA,24.91713524,1,1,0,8
"Veronica lanceolata","CHR291504A",175.3994,-39.12299,"eflora","Below The Spiral, Raurimu, Kaitieke Co.",NA,596.1202393,1,1,0,5
"Veronica lanceolata","CHR291504B",175.3994,-39.12299,"eflora","Below The Spiral, Raurimu, Kaitieke Co.",NA,596.1202393,1,1,0,5
"Veronica lanceolata","CHR 291504 A",175.399,-39.123,"gbif",NA,NA,595.4903564,1,1,0,3
"Veronica lanceolata","CHR 291504 B",175.399,-39.123,"gbif",NA,NA,595.4903564,1,1,0,3
"Veronica lanceolata","OTHER368",174.2854274,-39.12305369,"eflora","Not provided",NA,99.70619202,1,1,0,8
"Veronica lanceolata","CHR291509",174.2889,-39.12319,"eflora","Near Everett Reserve, Taranaki",NA,111.9863052,1,1,0,5
"Veronica lanceolata","CHR 291509",174.289,-39.1232,"gbif",NA,NA,112.0433731,1,1,0,4
"Veronica lanceolata","CHR210320",175.2621,-39.1233,"eflora","Hauhungatahi basin, Tongariro Nat. Park",NA,384.340271,1,1,0,4
"Veronica lanceolata","CHR 210320",175.262,-39.1233,"gbif",NA,NA,384.340271,1,1,0,4
"Veronica lanceolata","CHR 216937",176.753,-39.1274,"gbif",NA,NA,1112.245728,1,1,0,4
"Veronica lanceolata","CHR216937",176.7533,-39.12741,"eflora","E.N.E. of Taraponui, Maungaharuru Ra.",NA,1107.269775,1,1,0,5
"Veronica lanceolata","AK37569",175.3706966,-39.12810517,"eflora","New Zealand, North Island,[ Tongariro Ecological Region and District,] Raurimu .",NA,671.1675415,1,1,0,8
"Veronica lanceolata","AK8357",175.3706966,-39.12810517,"eflora","New Zealand, North Island,  Raurimu, Main Trunk Line",NA,671.1675415,1,1,0,8
"Veronica lanceolata","OTHER361",173.9904822,-39.12988861,"eflora","Not provided",NA,79.33374786,1,1,0,8
"Veronica lanceolata","WELT.SP041529",175.6333333,-39.13333333,"eflora","Tongariro",NA,1790.493286,1,1,0,8
"Veronica lanceolata","OTHER273",175.9622411,-39.14036053,"eflora","Not provided",NA,1291.614746,1,1,0,8
"Veronica lanceolata","OTHER367",174.1374677,-39.14179552,"eflora","Not provided",NA,182.122818,1,1,0,8
"Veronica lanceolata","WELT.SP098586",175.5009161,-39.14513626,"eflora","Nr. National Park, near track to Matariki Falls.",NA,800,1,1,0,8
"Veronica lanceolata","OTHER242",175.5090059,-39.14729415,"eflora","Not provided",NA,835.954834,1,1,0,8
"Veronica lanceolata","OTHER241",175.5090124,-39.14747426,"eflora","Not provided",NA,835.954834,1,1,0,8
"Veronica lanceolata","CHR291000",175.3773,-39.1505,"eflora","The Spiral, Raurimu, Kaiteke Co",NA,795.1281738,1,1,0,4
"Veronica lanceolata","CHR 291000",175.377,-39.1505,"gbif",NA,NA,795.2893066,1,1,0,4
"Veronica lanceolata","CHR309287",174.0055,-39.15338,"eflora","Kiri Stm., North Taranaki,  20m downstream from Kirihau Rd.",NA,201.4473267,1,1,0,5
"Veronica lanceolata","CHR 309287",174.005,-39.1534,"gbif",NA,NA,197.4701538,1,1,0,4
"Veronica lanceolata","OTHER363",174.0076141,-39.15360534,"eflora","Not provided",NA,180,1,1,0,8
"Veronica lanceolata","AK37559",175.3947634,-39.15463722,"eflora","New Zealand, North Island, [Tongariro Ecological Region and District,] Waimarino, spiral .",NA,780.8707275,1,1,0,8
"Veronica lanceolata","OTHER177",174.6930481,-39.15518058,"eflora","Not provided",NA,251.2052002,1,1,0,8
"Veronica lanceolata","CHR 208941",174.701,-39.1561,"gbif",NA,NA,262.4443054,1,1,0,4
"Veronica lanceolata","CHR208941",174.7015,-39.15611,"eflora","W. side of Whangamomona Saddle",NA,260,1,1,0,5
"Veronica lanceolata","CHR 299274",175.474,-39.1753,"gbif",NA,NA,872.3849487,1,1,0,4
"Veronica lanceolata","CHR299274",175.4737,-39.17532,"eflora","Whakapapaiti Stm (nr. Ruapehu) by road bridge",NA,870.555603,1,1,0,5
"Veronica lanceolata","CHR209706",176.7012,-39.17737,"eflora","Maungaharuru Ra.",NA,1000,1,1,0,5
"Veronica lanceolata","CHR209707",176.7012,-39.17737,"eflora","Maungaharuru Ra.,",NA,1000,1,1,0,5
"Veronica lanceolata","CHR 209707",176.701,-39.1774,"gbif",NA,NA,1000,1,1,0,4
"Veronica lanceolata","CHR 209706",176.701,-39.1774,"gbif",NA,NA,1000,1,1,0,4
"Veronica lanceolata","OTHER362",173.9935311,-39.17895882,"eflora","Not provided",NA,300,1,1,0,8
"Veronica lanceolata","OTHER238",175.4689445,-39.17917717,"eflora","Not provided",NA,880.1206665,1,1,0,8
"Veronica lanceolata","AK347062",175.3562995,-39.18067851,"eflora","New Zealand, North Island, King Country Ecological Region, Taumarunui Ecological District, Erua Forest, Tupapakukura Waterfall",NA,642.8326416,1,1,0,8
"Veronica lanceolata","AK37563",175.3957052,-39.18165531,"eflora","New Zealand, North Island, [Tongariro Ecological Region and District,] National Park .",NA,808.3650513,1,1,0,8
"Veronica lanceolata","AK37564",175.3957052,-39.18165531,"eflora","New Zealand, North Island, Tongariro Ecological Region and District, National Park .",NA,808.3650513,1,1,0,8
"Veronica lanceolata","WELT.SP098585",175.4687016,-39.1827944,"eflora","Tongariro Nat. [National] Park, Mahuinga [Mangahuia?] campsite.",NA,890.555542,1,1,0,7
"Veronica lanceolata","OTHER240",175.4916467,-39.19211022,"eflora","Not provided",NA,955.2949219,1,1,0,8
"Veronica lanceolata","CHR 208795",176.712,-39.1937,"gbif",NA,NA,1072.546631,1,1,0,4
"Veronica lanceolata","CHR 208796",176.712,-39.1937,"gbif",NA,NA,1072.546631,1,1,0,4
"Veronica lanceolata","CHR208795",176.7121,-39.19373,"eflora","Maungaharuru Ra.",NA,1071.096802,1,1,0,5
"Veronica lanceolata","CHR208796",176.7121,-39.19373,"eflora","Maungaharuru Ra.,",NA,1071.096802,1,1,0,5
"Veronica lanceolata","WELT.SP088349",175.4078764,-39.19852162,"eflora","Tongariro National Park, N of Waikune.",NA,808.3314209,1,1,0,8
"Veronica lanceolata","WELT.SP006088",175.4,-39.2,"eflora","Near Mt Ruapehu, Waimarino Plain",NA,800.0874023,1,1,0,1
"Veronica lanceolata","WELT.SP064572",175.5166667,-39.2,"eflora","Tongariro National Park, Tawhainui Stream",NA,1054.776367,1,1,0,7
"Veronica lanceolata","CHR 70698 B",175.558,-39.2,"gbif",NA,NA,1200,1,1,0,3
"Veronica lanceolata","CHR 70698 A",175.558,-39.2,"gbif",NA,NA,1200,1,1,0,3
"Veronica lanceolata","CHR70698A",175.5584,-39.20002,"eflora","Whakapapanui Stream, above hydro electric works, Ruapehu",NA,1200,1,1,0,5
"Veronica lanceolata","CHR70698B",175.5584,-39.20002,"eflora","Whakapapanui Stream, above hydro electric works, Ruapehu",NA,1200,1,1,0,5
"Veronica lanceolata","OTHER254",175.680395,-39.20881635,"eflora","Not provided",NA,1097.654663,1,1,0,8
"Veronica lanceolata","WELT.SP041570",175.8997191,-39.21498992,"eflora","Kaimanawa Range.",NA,1236.41333,1,1,0,8
"Veronica lanceolata","WELT.SP041584",175.8997191,-39.21498992,"eflora","Kaimanawa Range.",NA,1236.41333,1,1,0,8
"Veronica lanceolata","WELT.SP080050/A",175.8997191,-39.21498992,"eflora","Kaimanawas.",NA,1236.41333,1,1,0,8
"Veronica lanceolata","WELT.SP080050/B",175.8997191,-39.21498992,"eflora","Kaimanawas.",NA,1236.41333,1,1,0,8
"Veronica lanceolata","WELT.SP080050/C",175.8997191,-39.21498992,"eflora","Kaimanawas.",NA,1236.41333,1,1,0,8
"Veronica lanceolata","WELT.SP089233",175.8997191,-39.21498992,"eflora","Kaimanawas trip.",NA,1236.41333,1,1,0,8
"Veronica lanceolata","CHR131172",175.4631,-39.2165,"eflora","Hauhungatahi basin, Tongariro N. Park",NA,1247.603149,1,1,0,4
"Veronica lanceolata","CHR 131172",175.463,-39.2165,"gbif",NA,NA,1251.381104,1,1,0,4
"Veronica lanceolata","WELT.SP041528",175.65,-39.21666667,"eflora","Tongariro National Park, Waihohonu Stream",NA,1201.663086,1,1,0,8
"Veronica lanceolata","OTHER309",176.6595822,-39.21680971,"eflora","Not provided",NA,683.3598022,1,1,0,8
"Veronica lanceolata","OTHER256",175.7306671,-39.21735575,"eflora","Not provided",NA,938.9932861,1,1,0,8
"Veronica lanceolata","OTHER229",175.4004645,-39.21768859,"eflora","Not provided",NA,744.4200439,1,1,0,8
"Veronica lanceolata","OTHER245",175.5345354,-39.21819986,"eflora","Not provided",NA,1298.833984,1,1,0,8
"Veronica lanceolata","OTHER227",175.3937257,-39.22711386,"eflora","Not provided",NA,734.9553223,1,1,0,8
"Veronica lanceolata","CHR 246368",176.66,-39.2272,"gbif",NA,NA,894.1893311,1,1,0,4
"Veronica lanceolata","CHR 246369",176.66,-39.2272,"gbif",NA,NA,894.1893311,1,1,0,4
"Veronica lanceolata","CHR246368",176.6597,-39.22721,"eflora","Te Waka Ra.",NA,900,1,1,0,5
"Veronica lanceolata","CHR246369",176.6597,-39.22721,"eflora","Te Waka Ra.",NA,900,1,1,0,5
"Veronica lanceolata","OTHER308",176.6569308,-39.22807395,"eflora","Not provided",NA,967.7089233,1,1,0,8
"Veronica lanceolata","WELT.SP098579",176.6571609,-39.22843671,"eflora","Approx. [approximately] 15 metres from Microwave Station at Te Waka.",NA,974.7736816,1,1,0,8
"Veronica lanceolata","CHR 9018",175.392,-39.2313,"gbif",NA,NA,738.0606689,1,1,0,4
"Veronica lanceolata","CHR9018",175.3916,-39.23131,"eflora","Erua",NA,738.0233765,1,1,0,5
"Veronica lanceolata","WELT.SP098578",175.5434978,-39.23251772,"eflora","Mt. Ruapehu.",NA,1486.545288,1,1,0,8
"Veronica lanceolata","WELT.SP041395",175.3833333,-39.23333333,"eflora","Near Mt Ruapehu, Waimarino Plain",NA,736.18396,1,1,0,8
"Veronica lanceolata","WELT.SP041526",175.3833333,-39.23333333,"eflora","Near Mt Ruapehu, Waimarino Plain",NA,736.18396,1,1,0,8
"Veronica lanceolata","WELT.SP041530",175.3833333,-39.23333333,"eflora","Near Mt Ruapehu, Waimarino Plain",NA,736.18396,1,1,0,8
"Veronica lanceolata","OTHER307",176.6442297,-39.23343707,"eflora","Not provided",NA,960,1,1,0,8
"Veronica lanceolata","WELT.SP098763",175.3998756,-39.23474148,"eflora","National Park, Erua.",NA,845.1878052,1,1,0,8
"Veronica lanceolata","OTHER364",174.1013006,-39.23549752,"eflora","Not provided",NA,557.336853,1,1,0,8
"Veronica lanceolata","OTHER237",175.4603173,-39.23578416,"eflora","Not provided",NA,1099.509033,1,1,0,8
"Veronica lanceolata","CHR 291503",175.265,-39.2429,"gbif",NA,NA,582.5955811,1,1,0,4
"Veronica lanceolata","CHR291503",175.2646,-39.24293,"eflora","Waimarino Plateau south west, Otamaewa Stream",NA,576.630188,1,1,0,5
"Veronica lanceolata","WELT.SP041575",176.5492482,-39.2489585,"eflora","Hukanui",NA,835.0374146,1,1,0,7
"Veronica lanceolata","WELT.SP041576",176.5492482,-39.2489585,"eflora","Hukanui",NA,835.0374146,1,1,0,7
"Veronica lanceolata","AK107851",174.9,-39.25,"eflora","New Zealand, North Island, [Tongariro Ecological Region and District,] Mangaturuturu Valley, road cutting through boulders",NA,160,1,1,0,2
"Veronica lanceolata","AK107852",174.9,-39.25,"eflora","New Zealand, North Island, [Tongariro Ecological Region and District,] Mangaturuturu Valley, road cutting through boulders",NA,160,1,1,0,2
"Veronica lanceolata","AK217477",175,-39.25,"eflora","New Zealand, North Island, Taumarunui Co., National Park",NA,364.7419128,1,1,0,2
"Veronica lanceolata","AK251991",175.5833333,-39.25,"eflora","[New Zealand, North Island, Tongariro Ecological Region and District], Ruapehu",NA,1883.031982,1,1,0,7
"Veronica lanceolata","AK252110",175.5833333,-39.25,"eflora","New Zealand, North Island, Tongariro Ecological Region and District, Ruapehu",NA,1883.031982,1,1,0,7
"Veronica lanceolata","AK37536",174.9,-39.25,"eflora","New Zealand, North Island, [Tongariro Ecological Region and District,] Ruapehu, Manganuiateao River .",NA,160,1,1,0,2
"Veronica lanceolata","AK37537",174.9,-39.25,"eflora","New Zealand, North Island, [Tongariro Ecological Region and District,] Ruapehu, Manganuiateao River .",NA,160,1,1,0,2
"Veronica lanceolata","AK37541",174.9,-39.25,"eflora","New Zealand, North Island, [Tongariro Ecological Region and District, Mangaturuturu Valley,] road cutting through boulders",NA,160,1,1,0,2
"Veronica lanceolata","AK37551",174.9,-39.25,"eflora","New Zealand, North Island, Taranaki Ecological Region, Matemateaonga Ecological District, Wanganui River, Mangapurua Valley",NA,160,1,1,0,2
"Veronica lanceolata","CHR 208650",176.671,-39.2518,"gbif",NA,NA,622.4203491,1,1,0,4
"Veronica lanceolata","CHR208650",176.6707,-39.25181,"eflora","Te Waka Ra.",NA,622.4203491,1,1,0,5
"Veronica lanceolata","CHR 129767",174.106,-39.2603,"gbif",NA,NA,756.791748,1,1,0,4
"Veronica lanceolata","CHR129767",174.1061,-39.26031,"eflora","Egmont, (Waiwhakaiho R.)",NA,755.0187988,1,1,0,5
"Veronica lanceolata","OTHER225",175.3905463,-39.26557392,"eflora","Not provided",NA,729.0491943,1,1,0,8
"Veronica lanceolata","CHR291502",175.3889,-39.26587,"eflora","Makatote Viaduct, Main Trunk Line below Ruapehu",NA,735.4266357,1,1,0,5
"Veronica lanceolata","CHR321726",175.3889,-39.26587,"eflora","Under Makatote Viaduct, National Park",NA,735.4266357,1,1,0,5
"Veronica lanceolata","CHR 321726",175.389,-39.2659,"gbif",NA,NA,735.4266357,1,1,0,4
"Veronica lanceolata","CHR 291502",175.389,-39.2659,"gbif",NA,NA,735.4266357,1,1,0,4
"Veronica lanceolata","AK37568",175.3872635,-39.27195864,"eflora","New Zealand, North Island, Tongariro Ecological Region and District, Makatoke Viaduct .",NA,799.8487549,1,1,0,8
"Veronica lanceolata","AK8358",175.3872635,-39.27195864,"eflora","New Zealand, North Island, Volcanic Plateau, Makatoke Gorge",NA,799.8487549,1,1,0,8
